NO,TRS_TYPE,NOCUST,NAMAOUTLET,ALAMATOUTLET,KOTA,CABANG,KODE_SEKTORAL,NO_INVC,TGL_INVC,KODEBARANG,NAMABARANG,KEMASAN,QTYSALES,QTYBONUS,VALUEHNA,SPEC_DISC,DISC_DBM,SALES_DISC,CASH1_DISC,VALUE_NET_SALES,EXP_DATE,BATCH_NUM,Month,NAMASALESMAN
367,RETUR,1410762,SURYA FARMA JAYA.Ap,JL. PANGLIMA DENAI MEDAN TENGGARA NO. 85 F,MEDAN,DBM Medan,AAPR,MDA-RPJ-22001905,23/05/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,-3,0,-105000,3,10,0,0,-91350,44743,2102044,5,"MUHAMMAD HAIRUL (TSE DUO MDN)"
368,RETUR,1409225,NASIONAL FARMA.Ap,JL. DENAI NO 58,MEDAN,DBM Medan,AAPR,MDA-RPJ-22001906,23/05/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,-3,0,-105000,3,10,0,0,-91350,44743,2102044,5,"MUHAMMAD HAIRUL (TSE DUO MDN)"
369,RETUR,1404598,APHING.TO,JL.PSR RAME LT.II NO.223/236,MEDAN,DBM Medan,ATOB,MDA-RPJ-22001907,23/05/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,-4,0,-140000,3,10,0,0,-121800,44743,2102044,5,"MUHAMMAD HAIRUL (TSE DUO MDN)"
370,RETUR,1404230,ANUGERAH.TO,JL. JEND.SUDIRMAN NO. 321,BINJAI,DBM Medan,ATOB,MDA-RPJ-22001908,23/05/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,-4,0,-140000,3,10,0,0,-121800,44743,2102044,5,"MUHAMMAD HAIRUL (TSE DUO MDN)"
371,RETUR,14000876,PELITA 3. AP,JL. VETERAN  PASAR IX,MEDAN,DBM Medan,AAPR,MDA-RPJ-22001909,23/05/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,-3,0,-105000,3,0,0,1,-100831.5,44743,2102044,5,"MUHAMMAD HAIRUL (TSE DUO MDN)"
372,SALES,1409712,DAMANIK.Bidan,JL. FLAMBOYAN RAYA NO. 61 A SIMP. MELATI TJ. ANOM,MEDAN,DBM Medan,AKLN,MDA-SPJ-22011306,23/05/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,3,0,111000,0,0,0,0,111000,45078,2201001,5,FITRI HANDAYANI (TSE DUO MEDAN
373,RETUR,1407608,RIDHO.Ap,JL. BESAR TEMBUNG NO.7 B TEMBUNG,MEDAN,DBM Medan,AAPR,MDA-RPJ-22001910,24/05/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,-2,0,-70000,0,10,0,0,-63000,44743,2102044,5,"MUHAMMAD HAIRUL (TSE DUO MDN)"
374,RETUR,1407309,BUDIMAN JAYA.TO,JL. AR.HAKIM NO. 142,MEDAN,DBM Medan,ATOB,MDA-RPJ-22001911,24/05/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,-2,0,-70000,3,10,0,0,-60900,44743,2102044,5,"MUHAMMAD HAIRUL (TSE DUO MDN)"
375,SALES,1410476,EVA HUTAHAEAN.Bidan,JL. BESAR NO.15 DUSUN V SEI BALAI,BATU BARA,DBM Medan,AKLN,MDA-SPJ-22011393,24/05/2022,CCM007,NATURALLE BETA CAROTENE 6MG (BTL/30S),BTL,6,0,372000,15,0,0,0,316200,45413,2106375,5,FRANS (ALL SEKTOR)
376,SALES,1410476,EVA HUTAHAEAN.Bidan,JL. BESAR NO.15 DUSUN V SEI BALAI,BATU BARA,DBM Medan,AKLN,MDA-SPJ-22011393,24/05/2022,CCM011,NATURALLE GARLIC OIL 3000MG (BTL/100S),BTL,12,0,1140000,30,0,0,0,798000,45139,2009092,5,FRANS (ALL SEKTOR)
377,SALES,1410476,EVA HUTAHAEAN.Bidan,JL. BESAR NO.15 DUSUN V SEI BALAI,BATU BARA,DBM Medan,AKLN,MDA-SPJ-22011393,24/05/2022,CCM014,NATURALLE TONGKAT ALI PLUS (BTL/60),BTL,3,0,333000,15,0,0,0,283050,45261,2101299,5,FRANS (ALL SEKTOR)
378,SALES,1410476,EVA HUTAHAEAN.Bidan,JL. BESAR NO.15 DUSUN V SEI BALAI,BATU BARA,DBM Medan,AKLN,MDA-SPJ-22011393,24/05/2022,CCM015,NATURALLE KACIP FATIMAH PLUS (BTL/60),BTL,3,0,240000,15,0,0,0,204000,45261,2101298,5,FRANS (ALL SEKTOR)
379,SALES,1400320,VITA SARI.Ap,JL KAPT BANGSI SEMBIRING NO 11,KABAN JAHE,DBM Medan,AAPR,MDA-SPJ-22011418,24/05/2022,CCM006,MAXITON SOFT CAP (BTL/30S),BTL,72,0,6768000,8,0,0,0,6226560,45474,2108157,5,AZIS SYAHPUTRA (AP&RS)
380,SALES,1409174,MATAHARI.Ap,JL.MERDEKA NO. 33,P. SIANTAR,DBM Medan,AAPR,MDA-SPJ-22011422,24/05/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,7,0,196000,15,0,0,0,166600,45444,2107236,5,BUDIONO (ALL SEKTOR)
381,SALES,1407608,RIDHO.Ap,JL. BESAR TEMBUNG NO.7 B TEMBUNG,MEDAN,DBM Medan,AAPR,MDA-SPJ-22011449,24/05/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,4,0,148000,3,0,0,0,143560,45078,2201001,5,FITRI HANDAYANI (TSE DUO MEDAN
382,SALES,14000968,PT. KALIMAS GLOBAL ASIA,JL.SETIA BUDI NO 133,MEDAN,DBM Medan,AAPR,MDA-SPJ-22011467,25/05/2022,CCM009,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),BTL,24,0,2688000,30,0,0,0,1881600,45627,2201091,5,HERIADI (AP & RS)
383,SALES,14000968,PT. KALIMAS GLOBAL ASIA,JL.SETIA BUDI NO 133,MEDAN,DBM Medan,AAPR,MDA-SPJ-22011468,25/05/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,48,0,1776000,8,0,0,0,1633920,45078,2201001,5,HERIADI (AP & RS)
384,SALES,14000968,PT. KALIMAS GLOBAL ASIA,JL.SETIA BUDI NO 133,MEDAN,DBM Medan,AAPR,MDA-SPJ-22011469,25/05/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,42,0,1554000,8,0,0,0,1429680,45078,2201001,5,HERIADI (AP & RS)
385,SALES,1409806,WIJAYA.Ap,JL. LINTAS SUMATERA DESA KAMPUNG PAJAK KEC. NA. IX,LABUHAN BATU,DBM Medan,AAPR,MDA-SPJ-22011481,25/05/2022,CCM004,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),BTL,2,0,73000,0,0,0,0,73000,45261,2101225,5,FRANS (ALL SEKTOR)
386,SALES,1409806,WIJAYA.Ap,JL. LINTAS SUMATERA DESA KAMPUNG PAJAK KEC. NA. IX,LABUHAN BATU,DBM Medan,AAPR,MDA-SPJ-22011481,25/05/2022,CCM004,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),BTL,2,0,73000,0,0,0,0,73000,45474,2108052,5,FRANS (ALL SEKTOR)
387,SALES,1409806,WIJAYA.Ap,JL. LINTAS SUMATERA DESA KAMPUNG PAJAK KEC. NA. IX,LABUHAN BATU,DBM Medan,AAPR,MDA-SPJ-22011481,25/05/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,4,0,112000,0,0,0,0,112000,45444,2107236,5,FRANS (ALL SEKTOR)
388,SALES,1400099,AGUNG.TO,JL BRIGJEND KATAMSO NO 156-A,MEDAN,DBM Medan,ATOB,MDA-SPJ-22011483,25/05/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,24,0,672000,20,0,0,0,537600,45444,2107236,5,FITRI HANDAYANI (TSE DUO MEDAN
389,SALES,1407000,SAUDARA JAYA.Ap,JL. MARGA SILIMA NO. 49,SIDIKALANG,DBM Medan,AAPR,MDA-SPJ-22011502,25/05/2022,CCM004,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),BTL,17,0,620500,20,0,0,0,496400,45474,2108052,5,AZIS SYAHPUTRA (AP&RS)
390,SALES,1407000,SAUDARA JAYA.Ap,JL. MARGA SILIMA NO. 49,SIDIKALANG,DBM Medan,AAPR,MDA-SPJ-22011502,25/05/2022,CCM010,NATURALLE FISH OIL 1000MG (BTL/60S),BTL,24,0,4416000,27.5,0,0,0,3201600,45444,2107161,5,AZIS SYAHPUTRA (AP&RS)
391,RETUR,1411122,MITRA MULTI MARGA.PT,JL. GURAMI NO. 19 F MEDAN AREA,MEDAN,DBM Medan,CSDT,MDA-RPJ-22001940,27/05/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,-10,0,-350000,8,0,0,0,-322000,44743,2102044,5,"MUHAMMAD HAIRUL (TSE DUO MDN)"
392,RETUR,14000282,SERASI.Ap,JL. SM RAJA KM. 4.5 NO. 359  MEDAN AMPLAS,MEDAN,DBM Medan,AAPR,MDA-RPJ-22001941,27/05/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,-3,0,-105000,3,10,0,0,-91350,44743,2102044,5,"MUHAMMAD HAIRUL (TSE DUO MDN)"
393,SALES,14001071,SINAR BINTANG 3. AP,JL RAJAMIN PURBA NO 109 E,P. SIANTAR,DBM Medan,AAPR,MDA-SPJ-22011613,27/05/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,4,0,148000,3,0,0,1,142124.4,45078,2201001,5,BUDIONO (ALL SEKTOR)
394,SALES,1411177,BONA 1.Ap,JL. JAMIN GINTING NO. 128 / 130,MEDAN,DBM Medan,AAPR,MDA-SPJ-22011719,28/05/2022,CCM011,NATURALLE GARLIC OIL 3000MG (BTL/100S),BTL,2,0,190000,15,0,0,0,161500,45139,2009092,5,FITRI HANDAYANI (TSE DUO MEDAN
395,SALES,1403215,SINAR RAYA.Ap,JL. KAPTEN MUSLIM NO. 234-C,MEDAN,DBM Medan,AAPR,MDA-SPJ-22011720,28/05/2022,CCM009,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),BTL,12,0,1344000,30,0,0,0,940800,45627,2201091,5,FITRI HANDAYANI (TSE DUO MEDAN
396,SALES,1409545,CAHAYA RAYA.Ap,JL. TITI PAHLAWAN NO. 1 B MARELAN,MEDAN,DBM Medan,AAPR,MDA-SPJ-22011724,28/05/2022,CCM011,NATURALLE GARLIC OIL 3000MG (BTL/100S),BTL,6,0,570000,20,0,0,0,456000,45139,2009092,5,FITRI HANDAYANI (TSE DUO MEDAN
397,SALES,1400320,VITA SARI.Ap,JL KAPT BANGSI SEMBIRING NO 11,KABAN JAHE,DBM Medan,AAPR,MDA-SPJ-22011785,28/05/2022,CCM010,NATURALLE FISH OIL 1000MG (BTL/60S),BTL,24,0,4416000,27.5,0,0,0,3201600,45444,2107161,5,AZIS SYAHPUTRA (AP&RS)
398,SALES,1407000,SAUDARA JAYA.Ap,JL. MARGA SILIMA NO. 49,SIDIKALANG,DBM Medan,AAPR,MDA-SPJ-22011786,28/05/2022,CCM006,MAXITON SOFT CAP (BTL/30S),BTL,36,0,3384000,8,0,0,0,3113280,45474,2108157,5,AZIS SYAHPUTRA (AP&RS)
399,SALES,1411223,PHALMA AGUNG.Ap,JL. SEI MERAH DUSUN II DAGANG KARAWANG,T. MORAWA,DBM Medan,AAPR,MDA-SPJ-22011923,30/05/2022,CCM010,NATURALLE FISH OIL 1000MG (BTL/60S),BTL,6,0,1104000,20,0,0,0,883200,45444,2107161,5,FITRI HANDAYANI (TSE DUO MEDAN
400,SALES,1411223,PHALMA AGUNG.Ap,JL. SEI MERAH DUSUN II DAGANG KARAWANG,T. MORAWA,DBM Medan,AAPR,MDA-SPJ-22011923,30/05/2022,CCM011,NATURALLE GARLIC OIL 3000MG (BTL/100S),BTL,2,0,190000,15,0,0,0,161500,45139,2009092,5,FITRI HANDAYANI (TSE DUO MEDAN
401,SALES,14000938,ARMA JAYA. AP,JL. PINTU AIR IV NO.452,MEDAN,DBM Medan,AAPR,MDA-SPJ-22011964,31/05/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,3,0,111000,0,0,0,0,111000,45078,2201001,5,FITRI HANDAYANI (TSE DUO MEDAN
402,SALES,1411223,PHALMA AGUNG.Ap,JL. SEI MERAH DUSUN II DAGANG KARAWANG,T. MORAWA,DBM Medan,AAPR,MDA-SPJ-22012009,31/05/2022,CCM006,MAXITON SOFT CAP (BTL/30S),BTL,4,0,376000,3,0,0,1,361072.8,45474,2108157,5,FITRI HANDAYANI (TSE DUO MEDAN
403,SALES,14000222,BONA JAYA.AP,JL.JAMIN GINTING NO.96,MEDAN,DBM Medan,AAPR,MDA-SPJ-22012046,31/05/2022,CCM006,MAXITON SOFT CAP (BTL/30S),BTL,72,0,6768000,8,0,0,0,6226560,45474,2108157,5,HERIADI (AP & RS)
404,SALES,1400099,AGUNG.TO,JL BRIGJEND KATAMSO NO 156-A,MEDAN,DBM Medan,ATOB,MDA-SPJ-22012047,31/05/2022,CCM007,NATURALLE BETA CAROTENE 6MG (BTL/30S),BTL,24,0,1488000,30,0,0,0,1041600,45413,2106375,5,FITRI HANDAYANI (TSE DUO MEDAN
405,SALES,14000964,BINTANG FARMA. CV,JL. HOS COKROMINOTO NO. 55,LUBUK PAKAM,DBM Medan,AAPR,MDA-SPJ-22012076,31/05/2022,CCM009,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),BTL,24,0,2688000,30,0,0,0,1881600,45627,2201091,5,IRPAN GUNAWAN (AP & RS)
406,SALES,14000964,BINTANG FARMA. CV,JL. HOS COKROMINOTO NO. 55,LUBUK PAKAM,DBM Medan,AAPR,MDA-SPJ-22012076,31/05/2022,CCM015,NATURALLE KACIP FATIMAH PLUS (BTL/60),BTL,4,0,320000,10,0,0,0,288000,45261,2101298,5,IRPAN GUNAWAN (AP & RS)
407,SALES,14000964,BINTANG FARMA. CV,JL. HOS COKROMINOTO NO. 55,LUBUK PAKAM,DBM Medan,AAPR,MDA-SPJ-22012076,31/05/2022,CCM016,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),BTL,5,0,470000,7,0,0,0,437100,45413,2106335,5,IRPAN GUNAWAN (AP & RS)
408,SALES,14000964,BINTANG FARMA. CV,JL. HOS COKROMINOTO NO. 55,LUBUK PAKAM,DBM Medan,AAPR,MDA-SPJ-22012076,31/05/2022,CCM016,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),BTL,67,0,6298000,7,0,0,0,5857140,45658,2202163,5,IRPAN GUNAWAN (AP & RS)
409,SALES,14000222,BONA JAYA.AP,JL.JAMIN GINTING NO.96,MEDAN,DBM Medan,AAPR,MDA-SPJ-22012106,31/05/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,24,0,672000,20,0,0,0,537600,45444,2107236,5,HERIADI (AP & RS)
410,SALES,14000282,SERASI.Ap,JL. SM RAJA KM. 4.5 NO. 359  MEDAN AMPLAS,MEDAN,DBM Medan,AAPR,MDA-SPJ-22012160,31/05/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,4,0,148000,0,0,0,0,148000,45078,2201001,5,FITRI HANDAYANI (TSE DUO MEDAN
411,SALES,1407608,RIDHO.Ap,JL. BESAR TEMBUNG NO.7 B TEMBUNG,MEDAN,DBM Medan,AAPR,MDA-SPJ-22012161,31/05/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,3,0,111000,0,0,0,0,111000,45078,2201001,5,FITRI HANDAYANI (TSE DUO MEDAN
412,SALES,1407309,BUDIMAN JAYA.TO,JL. AR.HAKIM NO. 142,MEDAN,DBM Medan,ATOB,MDA-SPJ-22012162,31/05/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,3,0,111000,0,0,0,0,111000,45078,2201001,5,FITRI HANDAYANI (TSE DUO MEDAN
413,SALES,1410762,SURYA FARMA JAYA.Ap,JL. PANGLIMA DENAI MEDAN TENGGARA NO. 85 F,MEDAN,DBM Medan,AAPR,MDA-SPJ-22012164,31/05/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,3,0,111000,0,0,0,0,111000,45078,2201001,5,FITRI HANDAYANI (TSE DUO MEDAN
414,SALES,1411122,MITRA MULTI MARGA.PT,JL. GURAMI NO. 19 F MEDAN AREA,MEDAN,DBM Medan,CSDT,MDA-SPJ-22012167,31/05/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,10,0,370000,5,0,0,0,351500,45078,2201001,5,FITRI HANDAYANI (TSE DUO MEDAN
415,SALES,1405503,HUSADA.Ap,JL IRIAN NO.,TANJUNG MORAWA,DBM Medan,AAPR,MDA-SPJ-22012173,31/05/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,3,0,111000,0,0,0,0,111000,45078,2201001,5,FITRI HANDAYANI (TSE DUO MEDAN
416,SALES,14000222,BONA JAYA.AP,JL.JAMIN GINTING NO.96,MEDAN,DBM Medan,AAPR,MDA-SPJ-22012185,31/05/2022,CCM004,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),BTL,24,0,876000,20,0,0,0,700800,45474,2108052,5,HERIADI (AP & RS)
417,SALES,1409254,ANDA.TO,JL. GUNUNG KRAKATAU NO. 43 C,MEDAN,DBM Medan,ATOB,MDA-SPJ-22012205,31/05/2022,CCM006,MAXITON SOFT CAP (BTL/30S),BTL,12,0,1128000,8,0,0,0,1037760,45474,2108157,5,FITRI HANDAYANI (TSE DUO MEDAN
418,SALES,1409362,RAYA IV.Ap,JL. RUMAH POTONG HEWAN NO. 121 B,MEDAN,DBM Medan,AAPR,MDA-SPJ-22012206,31/05/2022,CCM007,NATURALLE BETA CAROTENE 6MG (BTL/30S),BTL,1,0,62000,15,0,0,0,52700,45413,2106375,5,FITRI HANDAYANI (TSE DUO MEDAN
419,SALES,1409362,RAYA IV.Ap,JL. RUMAH POTONG HEWAN NO. 121 B,MEDAN,DBM Medan,AAPR,MDA-SPJ-22012206,31/05/2022,CCM008,NATURALLE VIT E 250IU (BTL/30S),BTL,1,0,82000,15,0,0,0,69700,45413,2106370,5,FITRI HANDAYANI (TSE DUO MEDAN
420,SALES,14000797,HARAPAN BARU. AP,JL.MEDAN-BINJAI KM 10.5 GG MASJID NO 37,MEDAN,DBM Medan,AAPR,MDA-SPJ-22012211,31/05/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,4,0,148000,3,0,0,0,143560,45078,2201001,5,FITRI HANDAYANI (TSE DUO MEDAN
421,SALES,14000876,PELITA 3. AP,JL. VETERAN  PASAR IX,MEDAN,DBM Medan,AAPR,MDA-SPJ-22012212,31/05/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,4,0,148000,3,0,0,1,142124.4,45078,2201001,5,FITRI HANDAYANI (TSE DUO MEDAN
422,SALES,1411372,MEGAH TETAP SAKTI.PT,JL. DUYUNG NO. 84 C D MEDAN AREA,MEDAN,DBM Medan,APBF,MDA-SPJ-22012217,31/05/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,72,0,2664000,13,0,0,0,2317680,45078,2201001,5,FITRI HANDAYANI (TSE DUO MEDAN
423,SALES,1407000,SAUDARA JAYA.Ap,JL. MARGA SILIMA NO. 49,SIDIKALANG,DBM Medan,AAPR,MDA-SPJ-22012225,31/05/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,48,0,1776000,8,0,0,0,1633920,45078,2201001,5,AZIS SYAHPUTRA (AP&RS)
424,SALES,1407000,SAUDARA JAYA.Ap,JL. MARGA SILIMA NO. 49,SIDIKALANG,DBM Medan,AAPR,MDA-SPJ-22012225,31/05/2022,CCM002,CHAMPS EMULSION (BTL/350ML),BTL,24,0,1224000,8,0,0,0,1126080,45078,2201002,5,AZIS SYAHPUTRA (AP&RS)
425,SALES,1407000,SAUDARA JAYA.Ap,JL. MARGA SILIMA NO. 49,SIDIKALANG,DBM Medan,AAPR,MDA-SPJ-22012225,31/05/2022,CCM004,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),BTL,24,0,876000,20,0,0,0,700800,45474,2108052,5,AZIS SYAHPUTRA (AP&RS)
426,SALES,1407000,SAUDARA JAYA.Ap,JL. MARGA SILIMA NO. 49,SIDIKALANG,DBM Medan,AAPR,MDA-SPJ-22012225,31/05/2022,CCM008,NATURALLE VIT E 250IU (BTL/30S),BTL,24,0,1968000,30,0,0,0,1377600,45413,2106370,5,AZIS SYAHPUTRA (AP&RS)
427,SALES,1400320,VITA SARI.Ap,JL KAPT BANGSI SEMBIRING NO 11,KABAN JAHE,DBM Medan,AAPR,MDA-SPJ-22012236,31/05/2022,CCM002,CHAMPS EMULSION (BTL/350ML),BTL,60,0,3060000,8,0,0,0,2815200,45078,2201002,5,AZIS SYAHPUTRA (AP&RS)
428,SALES,1400320,VITA SARI.Ap,JL KAPT BANGSI SEMBIRING NO 11,KABAN JAHE,DBM Medan,AAPR,MDA-SPJ-22012236,31/05/2022,CCM004,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),BTL,72,0,2628000,20,0,0,0,2102400,45474,2108052,5,AZIS SYAHPUTRA (AP&RS)
429,SALES,1400320,VITA SARI.Ap,JL KAPT BANGSI SEMBIRING NO 11,KABAN JAHE,DBM Medan,AAPR,MDA-SPJ-22012236,31/05/2022,CCM015,NATURALLE KACIP FATIMAH PLUS (BTL/60),BTL,24,0,1920000,20,0,0,0,1536000,45261,2101298,5,AZIS SYAHPUTRA (AP&RS)
430,SALES,1400099,AGUNG.TO,JL BRIGJEND KATAMSO NO 156-A,MEDAN,DBM Medan,ATOB,MDA-SPJ-22012237,31/05/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,24,0,888000,8,0,0,0,816960,45078,2201001,5,FITRI HANDAYANI (TSE DUO MEDAN
431,SALES,1400099,AGUNG.TO,JL BRIGJEND KATAMSO NO 156-A,MEDAN,DBM Medan,ATOB,MDA-SPJ-22012237,31/05/2022,CCM008,NATURALLE VIT E 250IU (BTL/30S),BTL,36,0,2952000,30,0,0,0,2066400,45413,2106370,5,FITRI HANDAYANI (TSE DUO MEDAN
432,SALES,1400099,AGUNG.TO,JL BRIGJEND KATAMSO NO 156-A,MEDAN,DBM Medan,ATOB,MDA-SPJ-22012237,31/05/2022,CCM009,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),BTL,36,0,4032000,30,0,0,0,2822400,45627,2201091,5,FITRI HANDAYANI (TSE DUO MEDAN
433,SALES,1400099,AGUNG.TO,JL BRIGJEND KATAMSO NO 156-A,MEDAN,DBM Medan,ATOB,MDA-SPJ-22012237,31/05/2022,CCM010,NATURALLE FISH OIL 1000MG (BTL/60S),BTL,36,0,6624000,27.5,0,0,0,4802400,45444,2107161,5,FITRI HANDAYANI (TSE DUO MEDAN
434,SALES,1409492,KITA SEHAT.Ap,JL. LIMAU MANIS PSR 13,TANJUNG MORAWA,DBM Medan,AAPR,MDA-SPJ-22012239,31/05/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,3,0,111000,0,0,0,0,111000,45078,2201001,5,FITRI HANDAYANI (TSE DUO MEDAN
435,SALES,14000968,PT. KALIMAS GLOBAL ASIA,JL.SETIA BUDI NO 133,MEDAN,DBM Medan,AAPR,MDA-SPJ-22012241,31/05/2022,CCM004,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),BTL,72,0,2628000,20,0,0,0,2102400,45474,2108052,5,HERIADI (AP & RS)
436,SALES,14000968,PT. KALIMAS GLOBAL ASIA,JL.SETIA BUDI NO 133,MEDAN,DBM Medan,AAPR,MDA-SPJ-22012242,31/05/2022,CCM006,MAXITON SOFT CAP (BTL/30S),BTL,48,0,4512000,8,0,0,0,4151040,45474,2108157,5,HERIADI (AP & RS)
437,SALES,14000968,PT. KALIMAS GLOBAL ASIA,JL.SETIA BUDI NO 133,MEDAN,DBM Medan,AAPR,MDA-SPJ-22012243,31/05/2022,CCM016,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),BTL,36,0,3384000,7,0,0,0,3147120,45658,2202163,5,HERIADI (AP & RS)
438,SALES,1409887,CHELSEA.Ap,JL. SEI MENCIRIM NO. 129 KM. 15,DISKI,DBM Medan,AAPR,MDA-SPJ-22012251,31/05/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,3,0,111000,0,0,0,0,111000,45078,2201001,5,FITRI HANDAYANI (TSE DUO MEDAN
439,SALES,14000964,BINTANG FARMA. CV,JL. HOS COKROMINOTO NO. 55,LUBUK PAKAM,DBM Medan,AAPR,MDA-SPJ-22012274,31/05/2022,CCM014,NATURALLE TONGKAT ALI PLUS (BTL/60),BTL,4,0,444000,10,0,0,0,399600,45261,2101299,5,IRPAN GUNAWAN (AP & RS)
440,SALES,1400320,VITA SARI.Ap,JL KAPT BANGSI SEMBIRING NO 11,KABAN JAHE,DBM Medan,AAPR,MDA-SPJ-22012275,31/05/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,72,0,2016000,20,0,0,0,1612800,45444,2107236,5,AZIS SYAHPUTRA (AP&RS)
441,SALES,1400320,VITA SARI.Ap,JL KAPT BANGSI SEMBIRING NO 11,KABAN JAHE,DBM Medan,AAPR,MDA-SPJ-22012275,31/05/2022,CCM011,NATURALLE GARLIC OIL 3000MG (BTL/100S),BTL,24,0,2280000,30,0,0,0,1596000,45139,2009092,5,AZIS SYAHPUTRA (AP&RS)
375,SALES,1400897,BERKAT.Ap,JL MERAK NO. 2,MEDAN,DBM Medan,AAPR,MDA-SPJ-22012337,03/06/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,4,0,148000,3,0,0,0,143560,45078,2201001,6,FITRI HANDAYANI (TSE DUO MEDAN
376,SALES,1410980,MITRA.Ap,JL. SEI MENCIRIM NO. 17 DUSUN III PAYA GELI SUNGGA,MEDAN,DBM Medan,AAPR,MDA-SPJ-22012377,03/06/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,6,0,222000,3,0,0,0,215340,45078,2201001,6,FITRI HANDAYANI (TSE DUO MEDAN
377,SALES,1410980,MITRA.Ap,JL. SEI MENCIRIM NO. 17 DUSUN III PAYA GELI SUNGGA,MEDAN,DBM Medan,AAPR,MDA-SPJ-22012377,03/06/2022,CCM006,MAXITON SOFT CAP (BTL/30S),BTL,1,0,94000,0,0,0,0,94000,45474,2108157,6,FITRI HANDAYANI (TSE DUO MEDAN
378,SALES,1407917,RAYA III.Ap,JL. KELAMBIR LIMA NO. 150 TJ. GUSTA,MEDAN,DBM Medan,AAPR,MDA-SPJ-22012467,06/06/2022,CCM002,CHAMPS EMULSION (BTL/350ML),BTL,2,0,102000,0,0,0,0,102000,45078,2201002,6,FITRI HANDAYANI (TSE DUO MEDAN
379,RETUR,1410007,PT. MENARA ANUGERAH SENTOSA,JL. RS. HAJI KOMP. MUTIARA RESIDENCE  BLOK R NO. 1,KAB. DELI SERDANG SUMATERA UTARA,DBM Medan,APBF,MDA-RPJ-22002044,07/06/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,-1,0,-35000,13,0,0,0,-30450,44743,2102044,6,"MUHAMMAD HAIRUL (TSE DUO MDN)"
380,SALES,1409362,RAYA IV.Ap,JL. RUMAH POTONG HEWAN NO. 121 B,MEDAN,DBM Medan,AAPR,MDA-SPJ-22012531,07/06/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,12,0,336000,20,0,0,0,268800,45444,2107236,6,FITRI HANDAYANI (TSE DUO MEDAN
381,SALES,14001013,TIGA SAUDARA. AP,JL.RAJAAWALI NO.23 B,MEDAN,DBM Medan,AAPR,MDA-SPJ-22012654,08/06/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,3,0,111000,0,0,0,0,111000,45078,2201001,6,FITRI HANDAYANI (TSE DUO MEDAN
